PooledFundId,AllocationSourceId,AllocationYear,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude,AdminLocation1Budget
64,1,2018,Dhamar,14.50737016,44.42760976,4159333.86
64,1,2018,Hadramaut,16.80924424,48.84638589,1423539.432
64,1,2018,Hajjah,16.27488061,43.11225315,4969017.697
64,1,2018,Ibb,14.05521633,44.26319019,2474776.188
64,1,2018,Lahj,12.96593663,44.41733354,3677014.379
64,1,2018,Marib,15.56841151,45.76081505,986855.0537
64,1,2018,Raymah,14.59985617,43.68772167,716790.214
64,1,2018,Sa'ada,17.25112185,43.50274965,2786290.475
64,1,2018,Sana'a,15.12394358,44.78727759,9567175.673
64,1,2018,Shabwah,14.67178974,46.95556076,330154.1105
64,1,2018,Taizz,13.39753802,43.68772167,6770007.478
64,1,2019,Abyan,13.6955485,46.50340692,3481424.34
64,1,2019,Aden,12.84865928,45.00201169,1563012.71
64,1,2019,Al Bayda,14.21742373,45.55495025,433733.94
64,1,2019,Al Dhale'e,13.85996808,44.67423913,1088968.26
64,1,2019,Al Hudaydah,15.00062889,43.04031959,7246114.71
64,1,2019,Al Jawf,16.76813934,46.01014819,213733.36
64,1,2019,Al Maharah,16.59344354,51.59013758,93733.67
64,1,2019,Al Mahwit,15.40140161,43.59523566,173733.46
64,1,2019,Amanat Al Asimah,15.36598719,44.2020645,8468801.44
64,1,2019,Amran,16.3570904,43.87269369,2106855.53
64,1,2019,Dhamar,14.50737016,44.42760976,1446997.4
64,1,2019,Hadramaut,16.80924424,48.84638589,93733.67
64,1,2019,Hajjah,16.27488061,43.11225315,3139490.87
64,1,2019,Ibb,14.05521633,44.26319019,3490711.02
64,1,2019,Lahj,12.96593663,44.41733354,93733.67
64,1,2019,Marib,15.56841151,45.76081505,173733.46
64,1,2019,Raymah,14.59985617,43.68772167,93733.67
64,1,2019,Sa'ada,17.25112185,43.50274965,2016918.61
64,1,2019,Sana'a,15.12394358,44.78727759,7714683.16
64,1,2019,Shabwah,14.67178974,46.95556076,253733.25
64,1,2019,Socotra,12.493306,54.085473,93733.67
64,1,2019,Taizz,13.39753802,43.68772167,3750851.54
64,1,2020,Abyan,13.6955485,46.50340692,6026600.69
64,1,2020,Aden,12.84865928,45.00201169,2307108.97
64,1,2020,Al Bayda,14.21742373,45.55495025,493544.67
64,1,2020,Al Dhale'e,13.85996808,44.67423913,333961.56
64,1,2020,Al Hudaydah,15.00062889,43.04031959,668326.79
64,1,2020,Al Jawf,16.76813934,46.01014819,469561.96
64,1,2020,Al Maharah,16.59344354,51.59013758,324657.89
64,1,2020,Al Mahwit,15.40140161,43.59523566,425455.04
64,1,2020,Amanat Al Asimah,15.36598719,44.2020645,1373064.03
64,1,2020,Amran,16.3570904,43.87269369,778732.37
64,1,2020,Dhamar,14.50737016,44.42760976,398322.28
64,1,2020,Hadramaut,16.80924424,48.84638589,2584839.98
64,1,2020,Hajjah,16.27488061,43.11225315,612287.23
64,1,2020,Ibb,14.05521633,44.26319019,679559.7
64,1,2020,Lahj,12.96593663,44.41733354,953110.83
64,1,2020,Marib,15.56841151,45.76081505,1364705.41
64,1,2020,Raymah,14.59985617,43.68772167,81581.08
64,1,2020,Sa'ada,17.25112185,43.50274965,381943.59
64,1,2020,Sana'a,15.12394358,44.78727759,1652744.07
64,1,2020,Shabwah,14.67178974,46.95556076,295908.56
64,1,2020,Socotra,12.493306,54.085473,14382.98
64,1,2020,Taizz,13.39753802,43.68772167,1077486.21
64,1,2021,Abyan,13.6955485,46.50340692,22376.62
64,1,2021,Aden,12.84865928,45.00201169,95525.07
64,1,2021,Al Bayda,14.21742373,45.55495025,421050.37
64,1,2021,Al Dhale'e,13.85996808,44.67423913,8333.36
64,1,2021,Al Hudaydah,15.00062889,43.04031959,875381.27
64,1,2021,Al Jawf,16.76813934,46.01014819,299999.83
64,1,2021,Al Maharah,16.59344354,51.59013758,56678.93
64,1,2021,Al Mahwit,15.40140161,43.59523566,87115.38
64,1,2021,Amanat Al Asimah,15.36598719,44.2020645,1364020.62
64,1,2021,Amran,16.3570904,43.87269369,186699.63
64,1,2021,Dhamar,14.50737016,44.42760976,143276.75
64,1,2021,Hadramaut,16.80924424,48.84638589,1396175.85
64,1,2021,Hajjah,16.27488061,43.11225315,267179.18
64,1,2021,Ibb,14.05521633,44.26319019,507652.93
64,1,2021,Lahj,12.96593663,44.41733354,229841.15
64,1,2021,Marib,15.56841151,45.76081505,1521449.83
64,1,2021,Raymah,14.59985617,43.68772167,35366.94
64,1,2021,Sa'ada,17.25112185,43.50274965,122601.57
64,1,2021,Sana'a,15.12394358,44.78727759,68827.42
64,1,2021,Shabwah,14.67178974,46.95556076,386574.25
64,1,2021,Taizz,13.39753802,43.68772167,309027.64
64,2,2016,Abyan,13.6955485,46.50340692,3035597.352
64,2,2016,Aden,12.84865928,45.00201169,2957985.94
64,2,2016,Al Bayda,14.21742373,45.55495025,1496330.511
64,2,2016,Al Dhale'e,13.85996808,44.67423913,2086150.407
64,2,2016,Al Hudaydah,15.00062889,43.04031959,20014204.11
64,2,2016,Al Jawf,16.76813934,46.01014819,2714575.145
64,2,2016,Al Maharah,16.59344354,51.59013758,110188.0001
64,2,2016,Al Mahwit,15.40140161,43.59523566,80190.191
64,2,2016,Amanat Al Asimah,15.36598719,44.2020645,179796.72
64,2,2016,Amran,16.3570904,43.87269369,5609827.199
64,2,2016,Dhamar,14.50737016,44.42760976,1871812.999
64,2,2016,Hadramaut,16.80924424,48.84638589,110188.0001
64,2,2016,Hajjah,16.27488061,43.11225315,10048642.24
64,2,2016,Ibb,14.05521633,44.26319019,6290970.615
64,2,2016,Lahj,12.96593663,44.41733354,3988257.038
64,2,2016,Marib,15.56841151,45.76081505,1897776.438
64,2,2016,Raymah,14.59985617,43.68772167,720189.4641
64,2,2016,Sa'ada,17.25112185,43.50274965,5194266.601
64,2,2016,Sana'a,15.12394358,44.78727759,6434319.561
64,2,2016,Shabwah,14.67178974,46.95556076,458274.0929
64,2,2016,Socotra,12.493306,54.085473,67688
64,2,2016,Taizz,13.39753802,43.68772167,16599615.74
64,2,2017,Abyan,13.6955485,46.50340692,4636912.548
64,2,2017,Aden,12.84865928,45.00201169,1862506.32
64,2,2017,Al Bayda,14.21742373,45.55495025,750490.34
64,2,2017,Al Dhale'e,13.85996808,44.67423913,6045271.107
64,2,2017,Al Hudaydah,15.00062889,43.04031959,17254355.44
64,2,2017,Al Jawf,16.76813934,46.01014819,1824753.432
